player,draft_year,position,position_group,model_group,college,round,pick,draft_capital_bucket,overall_rank_in_class,position_rank_in_class,overall_class_percentile,position_class_percentile,outcome_grade_pff_powered,position_model_score,ceiling_grade,floor_grade,starter_probability,elite_probability,bust_probability,outcome_tier,hit_miss_label,draft_value_vs_grade,confidence_score,confidence_label,outlier_type,grade_explanation,historical_position_comps,historical_overall_comps,player_card_summary,projected_value,actual_value,actual_position_percentile,predicted_position_percentile,actual_outcome_level,actual_outcome_flag,miss_flag,value_flag,outcome_card_class,is_bad_miss,is_good_miss,should_have_been_drafted,should_have_pick_bucket,draft_slot_regrade,outcome_maturity,display_grade,display_grade_label,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,career_stat_raw,career_honors_raw,career_stat_score,career_honors_score,career_impact_raw,position_success_score,global_success_score,score_mode,actual_value_to_team,current_value_to_team,prospect_similarity_score,site_display_score,site_display_score_label,good_bad_miss_type,redraft_class_rank,redraft_position_rank,should_have_been_drafted_display
Najee Mustafaa,1987,DB,CB,DB,Georgia Tech,4.0,100.0,Day 2 pick,112,16,59.9,66.7,50.9,54.1,52.6,54.5,0.502,0.482,0.455,Depth / replacement-level profile,Replacement/depth outcome,Day 2 miss,73.0,Medium confidence,near_expected,Day 2 draft capital; meaningful elite ceiling; private PFF-derived signals included,"Patrick Allen (1984, DB, score 51.8) | Craig Curry (1984, DB, score 51.4) | Rick Woods (1982, DB, score 52.2) | Kyle Morrell (1985, DB, score 50.0) | Martin Bayless (1984, DB, score 48.9)","Louis Haynes (1982, LB, score 51.2) | George Wonsley (1984, RB, score 50.6) | Patrick Allen (1984, DB, score 51.8) | Joel Hilgenberg (1984, C, score 50.4) | Mitchell Brookins (1984, WR, score 51.6)","Najee Mustafaa (1987, DB, Georgia Tech) graded 50.9. Tier: Depth / replacement-level profile. Position rank in class: #16. Draft capital: Day 2 pick. Draft value read: Day 2 miss. Model confidence: Medium confidence. Why: Day 2 draft capital; meaningful elite ceiling; private PFF-derived signals included.",8.9,27.0,77.5,52.8,Depth / Replacement,Drafted about right,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted about right,mature,66.4,Actual Value Score,0.0,0.0,4.0,27.0,,22.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,,29.849623113198597,27.697715603592208,52.5,74.1,137.3712388790155,67.0,65.3,actual_value,67.0,57.8,62.9,66.4,Actual Value Score,neutral,67,11,Class #67 / CB #11
Mark Moore,1987,DB,CB,DB,Oklahoma St.,4.0,104.0,Early Day 3 pick,119,17,57.6,64.4,49.4,52.2,50.7,54.6,0.495,0.462,0.454,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,negative_outlier_missed_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Kyle Morrell (1985, DB, score 50.0) | Martin Bayless (1984, DB, score 48.9) | Brian Carpenter (1982, DB, score 48.4) | Randy Robbins (1984, DB, score 49.1) | Mark Robinson (1984, DB, score 48.8)","Jamie Kimmel (1985, LB, score 49.3) | Rogers Alexander (1986, LB, score 49.9) | John Harper (1983, LB, score 48.9) | Mike Miller (1983, WR, score 48.5) | Kyle Morrell (1985, DB, score 50.0)","Mark Moore (1987, DB, Oklahoma St.) graded 49.4. Tier: Depth / replacement-level profile. Position rank in class: #17. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",8.8,0.0,5.1,52.1,Depth / Replacement,Drafted too early,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.47213595499958,4.6,7.3,5.5901699437494745,35.4,35.6,actual_value,35.4,44.9,54.2,32.0,Actual Value Score,neutral,180,33,Class #180 / CB #33
Milton Mack,1987,DB,CB,DB,Alcorn St.,5.0,123.0,Early Day 3 pick,172,26,38.5,44.4,35.6,34.8,36.8,48.0,0.443,0.427,0.52,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Raphel Cherry (1985, DB, score 36.8) | Donald Brown (1986, DB, score 37.9) | Arnold Brown (1985, DB, score 33.1) | Vance Bedford (1982, DB, score 32.2) | Erroll Tucker (1986, DB, score 31.3)","Mark Stewart (1983, LB, score 36.1) | Raphel Cherry (1985, DB, score 36.8) | Byron Darby (1983, DE, score 37.1) | Jeff Tupper (1986, DE, score 36.6) | Smiley Creswell (1983, DE, score 37.2)","Milton Mack (1987, DB, Alcorn St.) graded 35.6. Tier: Low-probability profile. Position rank in class: #26. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",7.6,17.0,65.7,48.8,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted about right,mature,64.0,Actual Value Score,0.0,0.0,1.0,17.0,,9.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,2.0,34.00534166098598,25.071307505705477,57.7,68.8,123.67141318456954,64.6,63.0,actual_value,64.6,43.6,52.1,64.0,Actual Value Score,neutral,83,15,Class #83 / CB #15
Kirby Jackson,1987,DB,CB,DB,Mississippi St.,5.0,129.0,Early Day 3 pick,175,27,37.2,42.2,34.9,34.1,36.6,43.9,0.432,0.439,0.561,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,"Arnold Brown (1985, DB, score 33.1) | Raphel Cherry (1985, DB, score 36.8) | Donald Brown (1986, DB, score 37.9) | Vance Bedford (1982, DB, score 32.2) | Kevin Wyatt (1986, DB, score 38.3)","Greg Robinson (1986, T, score 35.1) | Mark Stewart (1983, LB, score 36.1) | Arnold Brown (1985, DB, score 33.1) | Mark Jerue (1982, LB, score 36.8) | Tony Colorito (1986, NT, score 32.8)","Kirby Jackson (1987, DB, Mississippi St.) graded 34.9. Tier: Low-probability profile. Position rank in class: #27. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",7.6,19.0,68.7,48.5,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted too late,mature,64.1,Actual Value Score,0.0,0.0,4.0,19.0,,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,1.0,30.460498941515414,24.73320053068151,53.5,67.9,124.45817895239404,64.7,63.1,actual_value,64.7,43.2,52.0,64.1,Actual Value Score,neutral,82,14,Class #82 / CB #14
Tony Mayes,1987,DB,CB,DB,Kentucky,5.0,137.0,Early Day 3 pick,144,20,48.2,57.8,41.8,43.0,43.1,48.0,0.46,0.436,0.52,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Dennis DeVaughn (1982, DB, score 43.8) | Lee Davis (1985, DB, score 43.4) | Kevin Wyatt (1986, DB, score 38.3) | Donald Brown (1986, DB, score 37.9) | William Graham (1982, DB, score 45.4)","Allen Rice (1984, RB, score 41.3) | Jerome Foster (1983, DE, score 40.9) | Cam Jacobs (1985, LB, score 40.7) | Dan Reeder (1985, RB, score 40.6) | Jeff Davis (1982, LB, score 42.2)","Tony Mayes (1987, DB, Kentucky) graded 41.8. Tier: Depth / replacement-level profile. Position rank in class: #20. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",7.8,1.0,14.8,49.8,Depth / Replacement,Drafted too early,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,1.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.4641016151377544,4.6,4.5,23.73824807460066,42.7,42.4,actual_value,42.7,40.3,53.0,32.0,Actual Value Score,neutral,187,34,Class #187 / CB #34
Freddie Robinson,1987,DB,CB,DB,Alabama,6.0,142.0,Early Day 3 pick,169,24,39.6,48.9,36.2,35.6,37.6,47.3,0.444,0.435,0.527,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"George Schmitt (1983, DB, score 35.4) | John Bostic (1985, DB, score 39.4) | Terry Lewis (1985, DB, score 31.9) | Ernest Gibson (1984, DB, score 30.7) | Chris Brown (1984, DB, score 31.7)","Kurt Ploeger (1985, DE, score 36.2) | Victor Oatis (1983, WR, score 36.2) | Bob Landsee (1986, C, score 35.8) | Kiki DeAyala (1983, LB, score 36.0) | Mike Hamby (1985, DE, score 34.6)","Freddie Robinson (1987, DB, Alabama) graded 36.2. Tier: Low-probability profile. Position rank in class: #24. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",7.5,10.0,53.3,48.9,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted about right,mature,52.0,Actual Value Score,0.0,0.0,2.0,10.0,,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,12.727922061357857,15.037685769139241,25.2,42.7,89.68584079006712,58.2,56.9,actual_value,58.2,44.0,52.2,52.0,Actual Value Score,neutral,126,25,Class #126 / CB #25
Steve Gage,1987,DB,CB,DB,Tulsa,6.0,144.0,Early Day 3 pick,120,18,57.2,62.2,49.3,52.2,50.9,52.8,0.493,0.469,0.472,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Domingo Bryant (1986, DB, score 48.7) | Durwood Roquemore (1982, DB, score 47.6) | Ricky Smith (1982, DB, score 45.3) | Jeff Fuller (1984, DB, score 51.6) | Eddie Anderson (1986, DB, score 42.5)","Mark Rypien (1986, QB, score 48.6) | Domingo Bryant (1986, DB, score 48.7) | Gene Branton (1983, WR, score 48.6) | Ray Wallace (1986, RB, score 46.6) | Thornton Chandler (1986, TE, score 46.3)","Steve Gage (1987, DB, Tulsa) graded 49.3. Tier: Depth / replacement-level profile. Position rank in class: #18. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",8.5,2.0,22.7,52.1,Depth / Replacement,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,2.0,,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,9.0,8.94427190999916,17.7,21.6,45.09148397020603,48.5,47.8,actual_value,48.5,44.8,54.1,32.0,Actual Value Score,neutral,174,32,Class #174 / CB #32
Sonny Gordon,1987,DB,CB,DB,Ohio St.,6.0,157.0,Late Day 3 pick,193,29,30.8,37.8,29.7,27.4,30.8,42.6,0.416,0.412,0.574,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,"Kevin Walker (1986, DB, score 29.7) | Ernest Gibson (1984, DB, score 30.7) | Eric Williams (1983, DB, score 30.7) | Don Griffin (1986, DB, score 31.1) | Reggie Pleasant (1985, DB, score 27.8)","Ken Reeves (1985, T, score 28.9) | John Kaiser (1984, LB, score 30.1) | Tony Slaton (1984, C, score 28.8) | Kevin Walker (1986, DB, score 29.7) | Doug Marrone (1986, G, score 30.0)","Sonny Gordon (1987, DB, Ohio St.) graded 29.7. Tier: Low-probability profile. Position rank in class: #29. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",7.2,0.0,5.1,47.5,Miss,Drafted too early,neutral,neutral,card-neutral,False,False,Undrafted / replacement outcome,999,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.291502622129181,4.6,9.1,6.614378277661476,36.2,36.2,actual_value,36.2,31.9,44.4,32.0,Actual Value Score,neutral,225,36,Class #225 / CB #36
Stephen Braggs,1987,DB,CB,DB,Texas,6.0,165.0,Late Day 3 pick,228,33,18.3,28.9,20.8,15.6,22.2,39.5,0.395,0.42,0.605,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"Mike Whitwell (1982, DB, score 25.2) | Myron Dupree (1983, DB, score 20.3) | Rich Miano (1985, DB, score 28.0) | Tom Tutson (1982, DB, score 27.6) | Gary Hunt (1986, DB, score 26.8)","Mike Whitwell (1982, DB, score 25.2) | Eugene Lockhart (1984, LB, score 17.4) | Mike Young (1985, WR, score 26.2) | Mike Jones (1983, WR, score 26.2) | Eric Swanson (1986, WR, score 20.2)","Stephen Braggs (1987, DB, Texas) graded 20.8. Tier: Low-probability profile. Position rank in class: #33. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",6.8,8.0,48.0,45.8,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too late,mature,58.3,Actual Value Score,0.0,0.0,0.0,8.0,,7.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,4.5,24.367252484617392,18.2208671582886,43.1,51.9,92.82691048289098,58.8,57.5,actual_value,58.8,30.3,43.1,58.3,Actual Value Score,neutral,104,21,Class #104 / CB #21
Gene Atkins,1987,DB,CB,DB,Florida A&M,7.0,179.0,Late Day 3 pick,170,25,39.0,46.7,35.9,35.6,37.5,41.7,0.442,0.433,0.583,Low-probability profile,Massive positive outlier,Low-impact outcome,73.0,Medium confidence,major_positive_outlier,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,"Mike Prior (1985, DB, score 37.4) | Tommy Sims (1986, DB, score 36.2) | Ed Berry (1986, DB, score 37.3) | Johnny Holloway (1986, DB, score 37.4) | Daryll Jones (1984, DB, score 38.0)","Lionel Vital (1985, RB, score 36.9) | Mike Prior (1985, DB, score 37.4) | Tommy Sims (1986, DB, score 36.2) | Ed Berry (1986, DB, score 37.3) | Pat Franklin (1986, RB, score 37.6)","Gene Atkins (1987, DB, Florida A&M) graded 35.9. Tier: Low-probability profile. Position rank in class: #25. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",7.4,48.0,92.2,48.8,Miss,Major value,neutral,good_miss,card-good-miss,False,True,Round 2 caliber,64,Major value,mature,71.6,Actual Value Score,0.0,0.0,7.0,48.0,,40.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,8.0,50.65685424949238,34.499526730461156,80.1,86.3,168.50240009196403,72.3,70.2,actual_value,72.3,49.3,45.3,71.6,Actual Value Score,good_miss,35,7,Class #35 / CB #7
Johnny Thomas,1987,DB,CB,DB,Baylor,7.0,192.0,Late Day 3 pick,249,36,10.4,22.2,17.7,11.9,18.5,39.3,0.377,0.384,0.607,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"Bret Clark (1985, DB, score 19.5) | Myron Dupree (1983, DB, score 20.3) | Mark Kafentzis (1982, DB, score 18.6) | Harry Hamilton (1984, DB, score 23.6) | Trell Hooper (1986, DB, score 20.2)","Jim Dumont (1984, LB, score 18.4) | Bret Clark (1985, DB, score 19.5) | Leo Barker (1984, LB, score 17.9) | Dave Heffernan (1985, G, score 16.4) | Derwin Williams (1984, WR, score 14.8)","Johnny Thomas (1987, DB, Baylor) graded 17.7. Tier: Low-probability profile. Position rank in class: #36. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",6.2,5.0,38.2,44.9,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too late,mature,54.7,Actual Value Score,0.0,0.0,0.0,5.0,,3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,19.390719429665317,4.6,54.9,74.40766442546717,55.1,54.0,actual_value,55.1,28.4,42.6,54.7,Actual Value Score,neutral,106,22,Class #106 / CB #22
Chuckie Miller,1987,DB,CB,DB,UCLA,8.0,200.0,Late Day 3 pick,217,32,22.3,31.1,23.7,19.3,24.6,39.9,0.41,0.403,0.601,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"Larry Griffin (1986, DB, score 24.8) | Eugene Daniel (1984, DB, score 24.3) | Robert Ducksworth (1986, DB, score 23.8) | Trell Hooper (1986, DB, score 20.2) | Tate Randle (1982, DB, score 24.7)","Chuck Thomas (1985, C, score 23.1) | Henry Odom (1983, RB, score 24.6) | Tony Furjanic (1986, LB, score 24.6) | Larry Griffin (1986, DB, score 24.8) | Eugene Daniel (1984, DB, score 24.3)","Chuckie Miller (1987, DB, UCLA) graded 23.7. Tier: Low-probability profile. Position rank in class: #32. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",6.8,1.0,14.8,46.9,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Undrafted / replacement outcome,999,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.4641016151377544,4.6,4.5,23.73824807460066,42.7,42.4,actual_value,42.7,28.3,43.5,32.0,Actual Value Score,neutral,235,37,Class #235 / CB #37
Toi Cook,1987,DB,CB,DB,Stanford,8.0,207.0,Late Day 3 pick,159,21,43.2,55.6,39.3,40.4,40.6,42.2,0.441,0.411,0.578,Low-probability profile,Massive positive outlier,Low-impact outcome,73.0,Medium confidence,major_positive_outlier,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,"Randy Clark (1984, DB, score 38.0) | Maurice Douglass (1986, DB, score 37.6) | Troy West (1983, DB, score 42.2) | Ken Stills (1985, DB, score 33.7) | Bill Jackson (1982, DB, score 45.1)","Mike Reilly (1982, LB, score 38.1) | Randy Clark (1984, DB, score 38.0) | Seth Joyner (1986, LB, score 41.2) | Phil Freeman (1985, WR, score 37.6) | Greg Baty (1986, TE, score 38.5)","Toi Cook (1987, DB, Stanford) graded 39.3. Tier: Low-probability profile. Position rank in class: #21. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",7.3,37.0,86.5,49.5,Miss,Major value,neutral,good_miss,card-good-miss,False,True,Round 2 caliber,64,Major value,mature,69.9,Actual Value Score,0.0,0.0,5.0,37.0,,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,20.0,9.0,46.24922359499622,33.43916933783094,75.2,85.2,158.72056841412623,70.6,68.7,actual_value,70.6,51.4,45.8,69.9,Actual Value Score,good_miss,41,9,Class #41 / CB #9
Michael Stewart,1987,DB,CB,DB,Fresno St.,8.0,213.0,Late Day 3 pick,167,23,40.1,51.1,36.7,36.7,37.8,42.2,0.453,0.411,0.578,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk,"Maurice Douglass (1986, DB, score 37.6) | Randy Clark (1984, DB, score 38.0) | Ken Stills (1985, DB, score 33.7) | Ronnie Lippett (1983, DB, score 31.5) | Barry Wilburn (1985, DB, score 32.1)","Rob Monaco (1985, C, score 36.4) | Ronnie Washington (1985, LB, score 37.6) | Joe Kohlbrand (1985, LB, score 36.4) | Leonard Wingate (1985, DT, score 36.0) | Maurice Douglass (1986, DB, score 37.6)","Michael Stewart (1987, DB, Fresno St.) graded 36.7. Tier: Low-probability profile. Position rank in class: #23. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included; meaningful downside risk.",7.2,34.0,84.3,49.0,Miss,Major value,neutral,good_miss,card-good-miss,False,False,Round 2 caliber,64,Major value,mature,69.1,Actual Value Score,0.0,0.0,7.0,34.0,,24.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,5.0,34.321759068198176,34.58300524425836,58.2,86.4,153.4682422953636,69.7,67.9,actual_value,69.7,46.6,45.5,69.1,Actual Value Score,good_miss,48,10,Class #48 / CB #10
